0	TiO2	15.536155
1	TiO2	12.214633
2	TiO2	17.089772
3	TiO2	16.607615
4	TiO2	12.342629
5	TiO2	0.964313
6	TiO2	12.857508
7	TiO2	1.631497
8	TiO2	15.482583
9	TiO2	2.089345
10	TiO2	5.785879
11	TiO2	1.134954
12	TiO2	18.375522
13	TiO2	0.000000
14	TiO2	2.625075
15	TiO2	17.095250
16	TiO2	0.214292
17	TiO2	11.464612
18	TiO2	14.470668
19	TiO2	10.875309
20	TiO2	0.160719
21	TiO2	0.000000
22	TiO2	2.839366
23	TiO2	0.000000
24	TiO2	0.000000
25	TiO2	11.420478
26	TiO2	0.000000
27	TiO2	0.000000
28	TiO2	0.000000
29	TiO2	0.000000
30	TiO2	9.576178
31	TiO2	0.000000
32	TiO2	0.000000
33	TiO2	0.000000
34	TiO2	0.000000
35	TiO2	7.022530
36	TiO2	4.965425
37	TiO2	14.250405
38	TiO2	6.750192
39	TiO2	0.000000
40	TiO2	19.500554
41	TiO2	10.232434
42	TiO2	14.045060
43	TiO2	0.000000
44	TiO2	13.406648
45	TiO2	5.958510
46	TiO2	24.857849
47	TiO2	0.107146
48	TiO2	0.000000
49	TiO2	1.773366
50	TiO2	0.000000
51	TiO2	0.107146
52	TiO2	22.607785
53	TiO2	9.750277
54	TiO2	0.000000
55	TiO2	2.908321
56	TiO2	0.000000
57	TiO2	0.000000
58	TiO2	6.643046
59	TiO2	8.089515
60	TiO2	0.000000
61	TiO2	9.788981
62	TiO2	9.930851
63	TiO2	2.303637
64	TiO2	0.000000
65	TiO2	13.071800
66	TiO2	6.910910
67	TiO2	4.500128
68	TiO2	15.747492
69	TiO2	0.214292
70	TiO2	23.053760
71	TiO2	22.447067
72	TiO2	0.428584
73	TiO2	12.803935
74	TiO2	11.250319
75	TiO2	18.054085
76	TiO2	11.278609
77	TiO2	2.142918
78	TiO2	3.910825
79	TiO2	0.000000
80	TiO2	6.589473
81	TiO2	0.000000
82	TiO2	0.000000
83	TiO2	17.733662
84	TiO2	0.000000
85	TiO2	0.000000
86	TiO2	0.000000
87	TiO2	0.000000
88	TiO2	8.157485
89	TiO2	0.000000
90	TiO2	0.000000
91	TiO2	0.000000
92	TiO2	0.000000
93	TiO2	6.384119
94	TiO2	0.851216
95	TiO2	0.000000
96	TiO2	0.000000
97	TiO2	10.071714
98	TiO2	8.035943
99	TiO2	12.321779
100	TiO2	16.102165
101	TiO2	14.754407
102	TiO2	0.000000
103	TiO2	17.946939
104	TiO2	0.000000
105	TiO2	0.000000
106	TiO2	0.000000
107	TiO2	0.000000
108	TiO2	0.000000
109	TiO2	5.410868
110	TiO2	0.000000
111	TiO2	0.000000
112	TiO2	0.000000
113	TiO2	0.000000
114	TiO2	0.000000
115	TiO2	0.000000
116	TiO2	0.000000
117	TiO2	0.000000
118	TiO2	0.000000
119	TiO2	0.000000
120	TiO2	0.000000
121	TiO2	0.000000
122	TiO2	0.000000
123	TiO2	0.000000
124	TiO2	0.000000
125	TiO2	0.000000
126	TiO2	0.000000
