-1.552615e+01	-1.901530e+00	-4.565123e+00
-1.559647e+01	-2.243084e+00	-4.590914e+00
-1.557466e+01	-2.366035e+00	-4.674590e+00
-1.574904e+01	-2.198067e+00	-4.155579e+00
-1.553747e+01	-2.745697e+00	-4.784670e+00
-1.556915e+01	-3.668623e+00	-4.309519e+00
-1.543417e+01	-2.163504e+00	-4.867157e+00
-1.515231e+01	-1.945071e+00	-5.179143e+00
-1.561216e+01	-3.403488e+00	-4.421845e+00
-1.547673e+01	-1.861540e+00	-4.640510e+00
-1.566462e+01	-2.135739e+00	-4.378181e+00
-1.589134e+01	-2.878651e+00	-3.454368e+00
-1.587395e+01	-2.534833e+00	-3.718882e+00
-1.556891e+01	-2.656964e+00	-4.726233e+00
-1.566949e+01	-2.032263e+00	-4.298616e+00
-1.588182e+01	-3.002528e+00	-3.383363e+00
-1.561771e+01	-3.858192e+00	-2.927104e+00
-1.570754e+01	-3.723540e+00	-3.246002e+00
-1.553648e+01	-1.826252e+00	-4.487562e+00
-1.572579e+01	-3.674548e+00	-3.251745e+00
-1.549435e+01	-2.150627e+00	-4.757887e+00
-1.568903e+01	-3.761924e+00	-3.575298e+00
-1.566868e+01	-2.082140e+00	-4.334859e+00
-1.509994e+01	-1.694429e+00	-5.118773e+00
-1.552582e+01	-1.663135e+00	-4.365531e+00
-1.624088e+01	-5.150770e-01	-6.809437e-01
-1.637157e+01	-2.151164e+00	-6.290405e-01
-1.606910e+01	-2.733996e+00	-3.246418e+00
-1.645122e+01	-2.175596e+00	-8.875924e-01
-1.603208e+01	-1.145133e+00	6.194465e-02
-1.648300e+01	-2.546314e+00	-1.584019e+00
-1.586922e+01	3.062492e-02	-4.424341e-01
-1.642874e+01	-2.724605e+00	-1.637863e+00
-1.642691e+01	-1.592242e+00	-2.907407e+00
-1.640971e+01	-1.109435e+00	-7.197067e-01
-1.600640e+01	-1.896191e+00	-3.697610e+00
-1.648592e+01	-7.905100e-01	-2.247442e+00
-1.620826e+01	-5.724729e-01	-5.456164e-01
-1.609505e+01	-1.456211e+00	1.823859e-02
-1.624115e+01	-2.222974e+00	-3.208351e+00
-1.645321e+01	-1.281480e+00	-7.841002e-01
-1.595340e+01	-1.959342e+00	1.998232e-01
-1.660190e+01	-1.471183e+00	-1.446801e+00
-1.636865e+01	-1.157443e+00	-5.855156e-01
-1.660025e+01	-1.308905e+00	-2.005423e+00
-1.628377e+01	-2.734095e-01	-1.177800e+00
-1.602134e+01	5.554796e-02	-8.362786e-01
-1.638303e+01	-3.700289e-01	-1.725309e+00
-1.586380e+01	-3.252958e+00	-3.131681e+00
-1.652152e+01	-2.424544e+00	-1.739743e+00
-1.655610e+01	-1.459643e+00	-2.422617e+00
-1.641293e+01	-2.341239e+00	-2.689770e+00
-1.634136e+01	-2.884121e+00	-1.349643e+00
-1.627246e+01	-2.234527e+00	-4.256679e-01
-1.632859e+01	-5.605820e-01	-8.992600e-01
-1.654691e+01	-1.139473e+00	-1.258877e+00
-1.654356e+01	-2.139900e+00	-1.291798e+00
-1.633061e+01	-2.463914e-01	-1.708998e+00
-1.614613e+01	-1.261921e+00	-3.467726e+00
-1.602834e+01	-1.816285e+00	-3.676117e+00
-1.620577e+01	-3.134965e+00	-2.329915e+00
-1.588152e+01	-1.825602e+00	-3.873462e+00
-1.643005e+01	-6.833593e-01	-1.158267e+00
-1.626933e+01	-2.280220e-01	-1.208874e+00
-1.607363e+01	-1.470564e+00	-3.614178e+00
-1.645435e+01	-6.266529e-01	-1.428108e+00
-1.651968e+01	-1.593084e+00	-2.601424e+00
-1.606232e+01	-2.545886e-01	-5.149056e-01
-1.651535e+01	-1.381176e+00	-2.586204e+00
-1.613490e+01	-2.227314e+00	-1.514464e-01
-1.593071e+01	-2.214827e+00	-3.730498e+00
-1.619429e+01	-2.264382e+00	-2.764824e-01
-1.604723e+01	-7.361369e-02	-7.025203e-01
-1.643945e+01	-2.442503e+00	-1.073251e+00
-1.632304e+01	-2.383012e+00	-6.308751e-01
-1.608977e+01	-1.776234e+00	2.579026e-02
-1.625806e+01	-2.131475e+00	-3.209180e+00
-1.630938e+01	-1.913938e+00	-3.162363e+00
-1.605928e+01	-1.770472e+00	7.315413e-02
-1.658825e+01	-1.326627e+00	-2.156092e+00
-1.626098e+01	-1.524285e+00	-3.292368e+00
-1.625944e+01	-2.482889e+00	-3.023146e+00
-1.597962e+01	1.684864e-01	-9.256808e-01
-1.575500e+01	-1.517159e+00	-4.030858e+00
-1.653135e+01	-8.421318e-01	-1.710768e+00
-1.653738e+01	-2.012132e+00	-1.149763e+00
-1.610750e+01	-2.567841e+00	-3.289482e+00
-1.655624e+01	-9.791968e-01	-1.596870e+00
-1.579671e+01	-3.418065e+00	-3.045883e+00
-1.660456e+01	-1.535584e+00	-1.452603e+00
-1.590652e+01	-3.526466e+00	-2.573488e+00
-1.661756e+01	-1.675470e+00	-1.630938e+00
-1.661698e+01	-1.775906e+00	-1.721777e+00
-1.648711e+01	-9.862272e-01	-1.078326e+00
-1.660359e+01	-1.434555e+00	-2.078327e+00
-1.637794e+01	-2.686739e+00	-1.130799e+00
-1.597734e+01	-1.967237e+00	-3.726925e+00
-1.653172e+01	-9.219849e-01	-1.435692e+00
-1.655620e+01	-2.213859e+00	-1.511748e+00
-1.648187e+01	-1.301127e+00	-8.740153e-01
-1.650779e+01	-2.436219e+00	-1.512590e+00
-1.660170e+01	-1.931520e+00	-1.605828e+00
-1.649239e+01	-2.503100e+00	-1.542069e+00
-1.632485e+01	-2.985950e+00	-1.914332e+00
-1.640293e+01	-4.281147e-01	-1.641636e+00
-1.630940e+01	-2.852336e+00	-1.101368e+00
-1.650521e+01	-2.108940e+00	-1.058922e+00
-1.654871e+01	-1.282099e+00	-2.393093e+00
-1.651451e+01	-9.947140e-01	-2.352067e+00
-1.626991e+01	-6.709816e-01	-6.173464e-01
-1.620529e+01	-2.081998e+00	-2.306303e-01
-1.634488e+01	-2.924104e+00	-2.027420e+00
-1.629071e+01	-4.123240e-01	-9.596553e-01
-1.647820e+01	-2.470410e+00	-1.327280e+00
-1.576406e+01	-3.734111e+00	-2.504349e+00
-1.593656e+01	-2.723174e+00	-3.483392e+00
-1.640048e+01	-2.066155e+00	-6.716135e-01
-1.620149e+01	-1.816105e+00	-1.669197e-01
-1.657587e+01	-1.589655e+00	-2.332150e+00
-1.594280e+01	-1.601518e-01	-3.692749e-01
-1.655418e+01	-1.375031e+00	-2.406597e+00
-1.653010e+01	-1.239494e+00	-1.097342e+00
-1.636782e+01	-3.505655e-01	-1.559251e+00
-1.611855e+01	-2.014488e+00	-3.502632e+00
-1.586788e+01	-1.930862e+00	3.156267e-01
-1.619310e+01	-2.290108e-01	-8.961183e-01
-1.644441e+01	-2.674859e+00	-1.951375e+00
-1.601953e+01	-3.481650e+00	-2.213694e+00
-1.613382e+01	2.244045e-03	-1.122342e+00
-1.652545e+01	-9.784724e-01	-1.296166e+00
-1.655703e+01	-9.570268e-01	-1.785618e+00
-1.644708e+01	-2.395523e+00	-1.054217e+00
-1.626581e+01	-2.633311e+00	-6.758622e-01
-1.658339e+01	-2.013395e+00	-2.086601e+00
-1.645792e+01	-1.551748e+00	-2.814610e+00
-1.657591e+01	-1.060436e+00	-1.775252e+00
-1.635453e+01	-4.988815e-01	-1.085311e+00
-1.628408e+01	-6.010994e-01	-7.169613e-01
-1.660670e+01	-1.403200e+00	-1.544887e+00
-1.654132e+01	-2.187736e+00	-2.229044e+00
-1.612737e+01	-1.584820e+00	-3.534492e+00
-1.643544e+01	-5.624301e-01	-1.443059e+00
-1.630160e+01	-8.286612e-01	-5.833582e-01
-1.652680e+01	-1.414661e+00	-2.547852e+00
-1.588961e+01	-3.082076e+00	-3.271253e+00
-1.655211e+01	-1.547144e+00	-2.456962e+00
-1.587641e+01	-3.274045e+00	-3.080571e+00
-1.631109e+01	-2.590545e+00	-7.647895e-01
-1.659822e+01	-1.316458e+00	-1.518955e+00
-1.623777e+01	-2.441093e+00	-3.101380e+00
-1.604635e+01	-1.660953e+00	9.857222e-02
-1.625585e+01	-4.000965e-01	-8.562547e-01
-1.602796e+01	-2.157767e+00	4.641518e-02
-1.601281e+01	-1.744308e+00	-3.704901e+00
-1.608636e+01	-1.933062e+00	9.992984e-03
-1.633705e+01	-2.861961e-01	-1.511109e+00
-1.649730e+01	-7.251924e-01	-1.599945e+00
-1.651361e+01	-1.072956e+00	-1.130534e+00
-1.654502e+01	-2.321548e+00	-1.712086e+00
-1.570883e+01	-3.684996e+00	-2.782251e+00
-1.638950e+01	-2.803090e+00	-2.075087e+00
-1.573082e+01	-3.685843e+00	-2.724889e+00
-1.587625e+01	1.049791e-01	-5.541440e-01
-1.661071e+01	-1.342931e+00	-1.779598e+00
-1.635858e+01	-1.731597e+00	-4.832735e-01
-1.631294e+01	-2.259400e+00	-3.029441e+00
-1.618767e+01	-3.263366e+00	-1.764455e+00
-1.657067e+01	-1.425029e+00	-1.229344e+00
-1.613066e+01	-3.333588e+00	-2.086964e+00
-1.631375e+01	-6.550532e-01	-7.523577e-01
-1.651445e+01	-1.501709e+00	-9.466226e-01
-1.615768e+01	-1.300073e+00	-1.061044e-01
-1.621212e+01	-3.144315e+00	-2.266070e+00
-1.643497e+01	-5.188072e-01	-1.934072e+00
-1.568322e+01	-1.658576e+00	-4.109411e+00
-1.639256e+01	-1.725834e+00	-5.670272e-01
-1.644964e+01	-7.580371e-01	-1.151411e+00
-1.621854e+01	-1.852130e+00	-2.034468e-01
-1.649418e+01	-1.841507e+00	-2.667728e+00
-1.661772e+01	-1.454743e+00	-1.805991e+00
-1.624489e+01	-3.152429e+00	-1.653435e+00
-1.639809e+01	-2.538144e+00	-1.010217e+00
-1.650676e+01	-8.349447e-01	-2.173187e+00
-1.646313e+01	-1.394247e+00	-2.776602e+00
-1.604537e+01	-7.700695e-01	-9.826277e-02
-1.595026e+01	-3.390762e+00	-2.727482e+00
-1.631895e+01	-4.356355e-01	-1.033966e+00
-1.607519e+01	-2.591242e+00	-3.334424e+00
-1.618426e+01	-3.038724e-02	-1.285301e+00
-1.582056e+01	-3.409912e+00	-3.008930e+00
-1.653723e+01	-9.014282e-01	-2.013642e+00
-1.654075e+01	-2.342767e+00	-1.827008e+00
-1.591282e+01	-3.908330e+00	-2.192011e+00
-1.625930e+01	-2.916647e+00	-8.824460e-01
-1.580787e+01	-4.141387e+00	-2.267672e+00
-1.574000e+01	-4.368816e+00	4.968594e-01
-1.600448e+01	-4.444015e+00	-1.489706e+00
-1.594481e+01	-2.613546e+00	2.992156e-01
-1.627926e+01	-3.094175e+00	-7.973288e-01
-1.592230e+01	-3.496117e+00	5.427160e-01
-1.584924e+01	-2.933477e+00	6.186874e-01
-1.497953e+01	-5.468228e+00	3.275924e-01
-1.522402e+01	-5.147117e+00	4.894772e-01
-1.586478e+01	-4.049110e+00	-2.215846e+00
-1.559940e+01	-5.091446e+00	-1.585435e+00
-1.566139e+01	-4.861487e+00	1.215987e-01
-1.552609e+01	-5.227115e+00	-2.850417e-01
-1.582155e+01	-4.881839e+00	-4.683147e-01
-1.565323e+01	-4.148608e+00	-2.504482e+00
-1.614169e+01	-4.078677e+00	-1.428314e+00
-1.623117e+01	-3.772417e+00	-4.650778e-01
-1.495598e+01	-5.754400e+00	-4.095494e-01
-1.573319e+01	-3.544812e+00	8.353420e-01
-1.622478e+01	-3.227020e+00	-1.476433e+00
-1.616125e+01	-4.168786e+00	-6.182540e-01
-1.606083e+01	-4.473843e+00	-7.349381e-01
-1.521231e+01	-5.603629e+00	-6.771843e-01
-1.564537e+01	-2.499001e+00	7.543063e-01
-1.609498e+01	-4.309168e+00	-4.479657e-01
-1.515487e+01	-5.649303e+00	-1.061670e+00
-1.593683e+01	-2.968719e+00	4.724097e-01
-1.584270e+01	-4.002833e+00	5.393374e-01
-1.627021e+01	-3.361078e+00	-5.221200e-01
-1.624857e+01	-3.152939e+00	-1.326609e+00
-1.602235e+01	-3.886868e+00	2.275636e-01
-1.618530e+01	-4.093331e+00	-6.529033e-01
-1.626321e+01	-3.644088e+00	-1.138586e+00
-1.561212e+01	-5.214879e+00	-9.662627e-01
-1.553048e+01	-4.931983e+00	2.907031e-01
-1.625720e+01	-3.513010e+00	-1.279727e+00
-1.506214e+01	-5.725626e+00	-8.290732e-01
-1.551829e+01	-5.015697e+00	-1.930757e+00
-1.473600e+01	-5.695191e+00	1.992169e-01
-1.537607e+01	-5.350146e+00	-1.567898e+00
-1.577795e+01	-2.300260e+00	4.111893e-01
-1.603597e+01	-4.535854e+00	-9.560621e-01
-1.556030e+01	-5.273753e+00	-9.934695e-01
-1.618068e+01	-3.563877e+00	-1.051099e-01
-1.619196e+01	-3.815076e+00	-2.795831e-01
-1.605268e+01	-4.440060e+00	-4.994357e-01
-1.615959e+01	-3.354970e+00	-3.500769e-03
-1.616630e+01	-3.870486e+00	-2.084235e-01
-1.509889e+01	-5.684308e+00	-6.032186e-01
-1.578623e+01	-4.010246e+00	6.308384e-01
-1.628659e+01	-3.186299e+00	-8.884199e-01
-1.595243e+01	-3.090078e+00	4.710734e-01
-1.549399e+01	-5.346706e+00	-7.486188e-01
-1.627587e+01	-3.048816e+00	-8.775766e-01
-1.524080e+01	-5.581964e+00	-7.003346e-01
-1.583267e+01	-3.717226e+00	6.563346e-01
-1.584070e+01	-3.187477e+00	6.802650e-01
-1.566733e+01	-5.072748e+00	-1.389196e+00
-1.588693e+01	-4.520344e+00	-1.773086e+00
-1.578562e+01	-4.027825e+00	6.239030e-01
-1.579928e+01	-4.685183e+00	4.432359e-02
-1.607981e+01	-4.356947e+00	-1.276738e+00
-1.583056e+01	-4.727584e+00	-1.166295e-01
-1.628506e+01	-3.460058e+00	-1.016246e+00
-1.452608e+01	-5.956996e+00	-2.592549e-01
-1.544964e+01	-4.720213e+00	6.522396e-01
-1.581160e+01	-3.991027e+00	5.978043e-01
-1.601212e+01	-4.477090e+00	-3.495237e-01
-1.595232e+01	-3.715004e+00	-2.183615e+00
-1.607312e+01	-4.151187e+00	-1.107115e-01
-1.592572e+01	-3.983552e+00	3.924709e-01
-1.627258e+01	-3.056779e+00	-1.024051e+00
-1.612378e+01	-3.036293e+00	5.397933e-02
-1.500425e+01	-5.559835e+00	1.080758e-01
-1.572346e+01	-4.544130e+00	-2.116861e+00
-1.572019e+01	-4.306056e+00	-2.313572e+00
-1.481238e+01	-5.615701e+00	2.684854e-01
-1.456491e+01	-5.965049e+00	-3.805383e-01
-1.618613e+01	-3.967735e+00	-4.066052e-01
-1.574612e+01	-4.561213e+00	-2.055885e+00
-1.602698e+01	-4.442733e+00	-1.387606e+00
-1.549207e+01	-5.263039e+00	-1.461734e+00
-1.596300e+01	-4.107191e+00	2.384899e-01
-1.574583e+01	-5.034863e+00	-6.885960e-01
-1.542682e+01	-5.262643e+00	-1.659966e+00
-1.604289e+01	-3.927317e+00	-1.893765e+00
-1.453984e+01	-5.860965e+00	4.302927e-02
-1.555389e+01	-5.010472e+00	-1.864267e+00
-1.594263e+01	-3.170249e+00	5.024170e-01
-1.589978e+01	-3.965546e+00	-2.191420e+00
-1.561673e+01	-4.000421e+00	8.780622e-01
-1.607029e+01	-3.609546e+00	2.123336e-01
-1.565948e+01	-4.116232e+00	7.721649e-01
-1.596596e+01	-4.455779e+00	-1.212842e-01
-1.621680e+01	-3.311894e+00	-2.163809e-01
-1.618189e+01	-2.989760e+00	-1.633629e-01
-1.580871e+01	-3.463391e+00	7.335760e-01
-1.576821e+01	-4.429287e+00	-2.136564e+00
-1.547611e+01	-4.922088e+00	3.990479e-01
-1.511248e+01	-5.686968e+00	-7.629287e-01
-1.574917e+01	-4.839008e+00	-1.669753e+00
-1.510780e+01	-5.548562e+00	-5.924913e-02
-1.616499e+01	-3.670098e+00	-1.653608e+00
-1.626474e+01	-2.956282e+00	-8.360165e-01
-1.569143e+01	-4.943866e+00	-1.031806e-01
-1.606339e+01	-4.205309e+00	-1.603211e+00
-1.627555e+01	-3.176695e+00	-6.216145e-01
-1.618379e+01	-2.665224e+00	-4.800061e-01
-1.585675e+01	-4.835346e+00	-1.227209e+00
-1.458443e+01	-5.790955e+00	1.667347e-01
-1.553795e+01	-5.229049e+00	-1.401652e+00
-1.587276e+01	-2.922927e+00	5.757520e-01
-1.507050e+01	-5.526315e+00	6.973965e-02
-1.573650e+01	-2.511060e+00	6.252306e-01
-1.573641e+01	-3.993931e+00	-2.454131e+00
-1.548932e+01	-5.033438e+00	2.213440e-01
-1.540713e+01	-5.294099e+00	-1.055903e-01
-1.616884e+01	-4.169440e+00	-1.009779e+00
-1.604447e+01	-4.135019e+00	-2.841002e-04
-1.627425e+01	-3.113434e+00	-1.078510e+00
-1.554823e+01	-5.268409e+00	-1.167295e+00
-1.607742e+01	-4.429602e+00	-7.068199e-01
-1.555957e+01	-5.232773e+00	-1.287807e+00
-1.550689e+01	-4.541838e+00	7.220343e-01
-1.607696e+01	-3.849979e+00	1.049650e-01
-1.493805e+01	-5.796358e+00	-6.161392e-01
-1.590946e+01	-4.757564e+00	-1.167577e+00
-1.578946e+01	-4.126481e+00	-2.307493e+00
-1.595723e+01	-3.794445e+00	-2.148758e+00
-1.576882e+01	-3.976862e+00	6.725940e-01
-1.592861e+01	-4.751067e+00	-7.720767e-01
-1.614412e+01	-3.399663e+00	4.325295e-02
-1.594573e+01	-2.811257e+00	3.999618e-01
-1.619890e+01	-4.058075e+00	-7.224068e-01
-1.620941e+01	-4.030062e+00	-8.337143e-01
-1.596950e+01	-2.585654e+00	2.244052e-01
-1.618699e+01	-3.711085e+00	-1.549985e+00
-1.611773e+01	-3.361196e+00	1.211858e-01
-1.573791e+01	-2.630684e+00	6.838369e-01
-1.595119e+01	-3.380671e+00	4.970835e-01
-1.580218e+01	-4.354863e+00	3.941508e-01
-1.539976e+01	-5.346374e+00	-1.507689e+00
-1.600226e+01	-3.233744e+00	3.915213e-01
-1.581121e+01	-4.397676e+00	-2.079867e+00
-1.619203e+01	-3.717775e+00	-1.525035e+00
-1.622482e+01	-3.439496e+00	-2.586123e-01
-1.625362e+01	-3.483144e+00	-4.246454e-01
-1.595984e+01	-4.131255e+00	-1.968192e+00
-1.626011e+01	-3.529273e+00	-1.251292e+00
-1.592347e+01	-4.713788e+00	-1.242678e+00
-1.621558e+01	-4.004702e+00	-8.527052e-01
-1.577803e+01	-3.343231e+00	7.834814e-01
-1.614599e+01	-3.877085e+00	-1.606670e+00
-1.492938e+01	-5.814633e+00	-8.318315e-01
-1.616281e+01	-4.128703e+00	-1.214330e+00
-1.599183e+01	-3.634303e+00	3.851229e-01
-1.493041e+01	-5.786874e+00	-5.028160e-01
-1.485930e+01	-5.837452e+00	-5.506125e-01
-1.623493e+01	-3.163708e+00	-3.298959e-01
-1.606501e+01	-4.354531e+00	-1.370232e+00
-1.526082e+01	-5.511936e+00	-3.579955e-01
-1.512820e+01	-5.469349e+00	9.378850e-02
-1.578264e+01	-4.781453e+00	-1.674892e+00
-1.572520e+01	-4.979615e+00	-1.429876e+00
-1.543663e+01	-4.968539e+00	4.053501e-01
-1.535872e+01	-5.408503e+00	-1.434860e+00
-1.612859e+01	-3.861274e+00	-5.955110e-02
-1.606576e+01	-2.932804e+00	1.765097e-01
-1.625310e+01	-3.765619e+00	-6.611923e-01
-1.510553e+01	-5.479474e+00	1.123278e-01
-1.554102e+01	-5.276665e+00	-5.726295e-01
-1.537775e+01	-4.901307e+00	5.722831e-01
-1.506689e+01	-5.719837e+00	-9.839448e-01
-1.621895e+01	-2.796585e+00	-5.316066e-01
-1.562047e+01	-5.195321e+00	-6.583609e-01
-1.568097e+01	-5.117653e+00	-6.458681e-01
-1.573382e+01	-4.759755e+00	1.017608e-01
-1.614372e+01	-4.053212e+00	-1.450650e+00
-1.618707e+01	-4.065345e+00	-5.902527e-01
-1.588099e+01	-2.417171e+00	2.985344e-01
-1.626084e+01	-2.929044e+00	-9.115321e-01
-1.564875e+01	-1.307392e+00	2.193130e+00
-1.568139e+01	-1.828784e+00	1.257200e+00
-1.528596e+01	-4.930992e+00	1.738461e+00
-1.563038e+01	-1.420158e+00	1.709161e+00
-1.615015e+01	-2.833508e+00	2.127729e+00
-1.549013e+01	-1.145758e+00	2.888618e+00
-1.569816e+01	-1.953554e+00	3.643977e+00
-1.613073e+01	-2.541163e+00	2.607497e+00
-1.582881e+01	-1.817818e+00	1.657429e+00
-1.573093e+01	-3.080946e+00	3.941185e+00
-1.584055e+01	-2.570080e+00	3.697094e+00
-1.585317e+01	-3.819777e+00	1.422235e+00
-1.557520e+01	-2.169935e+00	3.990413e+00
-1.561587e+01	-1.456921e+00	1.590876e+00
-1.614823e+01	-2.638959e+00	2.500619e+00
-1.568526e+01	-3.768930e+00	1.029183e+00
-1.530228e+01	-1.004470e+00	3.122138e+00
-1.582214e+01	-3.776922e+00	1.310721e+00
-1.581255e+01	-2.934896e+00	3.805624e+00
-1.583431e+01	-4.183116e+00	1.850031e+00
-1.615587e+01	-2.808850e+00	2.615245e+00
-1.572617e+01	-2.460598e+00	3.873531e+00
-1.532811e+01	-9.423036e-01	2.023741e+00
-1.549270e+01	-4.709016e+00	1.782245e+00
-1.541310e+01	-1.524442e+00	3.750861e+00
-1.599240e+01	-3.510412e+00	1.590318e+00
-1.531148e+01	-4.979321e+00	2.017632e+00
-1.612251e+01	-2.623835e+00	2.029223e+00
-1.496900e+01	-5.308160e+00	2.302869e+00
-1.601546e+01	-3.707558e+00	1.874053e+00
-1.558456e+01	-1.344879e+00	1.723597e+00
-1.596589e+01	-3.879446e+00	1.890011e+00
-1.596589e+01	-1.933338e+00	2.109100e+00
-1.601522e+01	-3.163672e+00	1.508846e+00
-1.594789e+01	-2.907646e+00	1.304640e+00
-1.551869e+01	-4.756380e+00	2.745227e+00
-1.570010e+01	-3.520036e+00	9.342353e-01
-1.518102e+01	-4.982710e+00	1.597567e+00
-1.588450e+01	-3.826292e+00	3.309185e+00
-1.572999e+01	-3.348333e+00	9.282454e-01
-1.473077e+01	-5.467435e+00	2.396828e+00
-1.556986e+01	-4.358595e+00	1.338809e+00
-1.560651e+01	-2.190652e+00	3.953625e+00
-1.605066e+01	-3.162164e+00	3.199199e+00
-1.601147e+01	-2.014688e+00	2.446410e+00
-1.551565e+01	-4.446849e+00	3.482477e+00
-1.615299e+01	-3.126409e+00	2.191756e+00
-1.560735e+01	-4.216678e+00	3.576550e+00
-1.498617e+01	-5.298045e+00	2.418633e+00
-1.570526e+01	-4.524243e+00	2.520182e+00
-1.613203e+01	-3.254091e+00	2.742966e+00
-1.546919e+01	-1.098127e+00	2.794358e+00
-1.609508e+01	-3.543354e+00	2.160635e+00
-1.579373e+01	-1.756129e+00	3.190618e+00
-1.590099e+01	-4.080298e+00	2.869379e+00
-1.594943e+01	-2.708688e+00	3.489727e+00
-1.586041e+01	-2.455854e+00	1.209410e+00
-1.495674e+01	-5.239686e+00	1.802430e+00
-1.594466e+01	-3.284384e+00	3.478297e+00
-1.594229e+01	-4.045190e+00	2.669054e+00
-1.595095e+01	-2.871730e+00	1.314182e+00
-1.535803e+01	-4.962993e+00	2.577235e+00
-1.554059e+01	-1.251527e+00	1.804781e+00
-1.584577e+01	-1.623293e+00	2.461779e+00
-1.592060e+01	-1.806011e+00	2.166700e+00
-1.600361e+01	-2.017195e+00	2.634297e+00
-1.536923e+01	-9.939067e-01	2.839932e+00
-1.584110e+01	-4.290168e+00	2.490238e+00
-1.571625e+01	-2.618831e+00	3.933818e+00
-1.576952e+01	-1.851025e+00	1.439272e+00
-1.519786e+01	-8.354854e-01	2.897356e+00
-1.573352e+01	-1.446214e+00	2.145565e+00
-1.551463e+01	-4.595150e+00	1.584687e+00
-1.558497e+01	-2.251028e+00	4.013948e+00
-1.578935e+01	-1.587400e+00	2.854763e+00
-1.570093e+01	-1.383198e+00	2.608088e+00
-1.561293e+01	-4.529379e+00	3.076320e+00
-1.584266e+01	-3.215553e+00	3.722726e+00
-1.602031e+01	-2.248978e+00	2.992705e+00
-1.602370e+01	-2.058164e+00	2.526625e+00
-1.605903e+01	-2.355292e+00	1.903364e+00
-1.557016e+01	-1.985634e+00	3.892622e+00
-1.590871e+01	-1.755846e+00	2.491060e+00
-1.543961e+01	-1.062820e+00	2.032218e+00
