0	TiO2	4.821566
1	TiO2	11.846086
2	TiO2	9.803850
3	TiO2	15.000426
4	TiO2	18.536240
5	TiO2	16.393323
6	TiO2	4.553701
7	TiO2	0.000000
8	TiO2	18.161230
9	TiO2	18.159271
10	TiO2	17.250490
11	TiO2	19.875564
12	TiO2	18.372074
13	TiO2	17.411209
14	TiO2	18.161230
15	TiO2	3.267950
16	TiO2	9.434308
17	TiO2	7.339494
18	TiO2	2.089345
19	TiO2	0.780281
20	TiO2	9.643132
21	TiO2	0.000000
22	TiO2	0.000000
23	TiO2	0.000000
24	TiO2	4.875138
25	TiO2	0.000000
26	TiO2	0.000000
27	TiO2	6.455053
28	TiO2	0.000000
29	TiO2	1.821480
30	TiO2	0.428584
31	TiO2	0.000000
32	TiO2	0.212804
33	TiO2	3.160804
34	TiO2	0.267865
35	TiO2	0.000000
36	TiO2	9.576178
37	TiO2	5.839452
38	TiO2	12.214633
39	TiO2	0.321438
40	TiO2	14.470668
41	TiO2	0.214292
42	TiO2	0.000000
43	TiO2	12.268206
44	TiO2	5.196576
45	TiO2	0.000000
46	TiO2	13.832256
47	TiO2	0.000000
48	TiO2	0.000000
49	TiO2	0.000000
50	TiO2	0.000000
51	TiO2	4.681687
52	TiO2	0.000000
53	TiO2	0.000000
54	TiO2	0.000000
55	TiO2	0.000000
56	TiO2	4.468883
57	TiO2	0.000000
58	TiO2	0.000000
59	TiO2	24.000683
60	TiO2	0.000000
61	TiO2	0.000000
62	TiO2	4.894491
63	TiO2	0.000000
64	TiO2	0.000000
65	TiO2	0.000000
66	TiO2	0.000000
67	TiO2	11.136740
68	TiO2	8.724962
69	TiO2	0.000000
70	TiO2	11.786049
71	TiO2	0.000000
72	TiO2	9.589559
73	TiO2	16.018312
74	TiO2	13.903191
75	TiO2	0.000000
76	TiO2	0.070935
77	TiO2	8.089515
78	TiO2	15.268291
79	TiO2	0.000000
80	TiO2	13.335714
81	TiO2	0.000000
82	TiO2	0.000000
83	TiO2	0.214292
84	TiO2	0.000000
85	TiO2	0.283739
86	TiO2	0.000000
87	TiO2	0.000000
88	TiO2	12.000341
89	TiO2	0.000000
90	TiO2	0.000000
91	TiO2	0.141869
92	TiO2	0.000000
93	TiO2	0.000000
94	TiO2	4.071544
95	TiO2	14.839708
96	TiO2	0.000000
97	TiO2	0.567477
98	TiO2	0.000000
99	TiO2	0.000000
100	TiO2	4.125117
101	TiO2	1.660761
102	TiO2	0.000000
103	TiO2	7.731877
104	TiO2	12.839171
105	TiO2	1.392897
106	TiO2	0.000000
107	TiO2	14.464697
108	TiO2	15.161145
109	TiO2	19.790768
110	TiO2	8.785964
111	TiO2	3.192059
112	TiO2	1.418693
113	TiO2	0.000000
114	TiO2	0.000000
115	TiO2	7.022530
116	TiO2	1.702432
117	TiO2	21.214889
118	TiO2	15.536155
119	TiO2	0.000000
120	TiO2	13.761322
121	TiO2	5.816641
122	TiO2	9.214548
123	TiO2	18.804106
124	TiO2	0.000000
125	TiO2	20.712917
126	TiO2	5.674772
127	TiO2	0.000000
128	TiO2	0.000000
129	TiO2	19.446982
130	TiO2	3.535815
131	TiO2	18.000511
132	TiO2	9.696704
133	TiO2	6.696619
134	TiO2	7.519073
135	TiO2	12.268206
136	TiO2	9.160975
137	TiO2	1.276824
138	TiO2	0.803594
139	TiO2	0.160719
140	TiO2	0.000000
141	TiO2	0.425608
142	TiO2	7.178776
143	TiO2	0.000000
144	TiO2	1.071459
145	TiO2	7.731877
146	TiO2	0.000000
147	TiO2	1.607189
148	TiO2	0.000000
149	TiO2	1.982199
150	TiO2	0.496543
151	TiO2	1.982199
152	TiO2	0.000000
153	TiO2	0.000000
154	TiO2	11.420478
155	TiO2	11.250319
156	TiO2	1.660761
157	TiO2	13.178946
158	TiO2	23.904978
159	TiO2	0.000000
160	TiO2	15.857594
161	TiO2	17.089772
162	TiO2	0.000000
163	TiO2	9.647113
164	TiO2	0.000000
165	TiO2	0.000000
166	TiO2	0.000000
167	TiO2	0.000000
168	TiO2	3.972340
169	TiO2	0.000000
170	TiO2	0.000000
171	TiO2	25.715016
172	TiO2	0.000000
173	TiO2	0.000000
174	TiO2	0.000000
175	TiO2	0.000000
176	TiO2	0.000000
177	TiO2	6.321608
178	TiO2	0.000000
179	TiO2	0.000000
180	TiO2	0.000000
181	TiO2	0.000000
182	TiO2	0.000000
183	TiO2	0.000000
184	TiO2	0.000000
185	TiO2	0.000000
186	TiO2	0.000000
187	TiO2	0.000000
188	TiO2	0.000000
189	TiO2	0.000000
190	TiO2	0.000000
191	TiO2	0.000000
192	TiO2	0.000000
193	TiO2	0.000000
194	TiO2	0.000000
195	TiO2	6.268035
196	TiO2	0.000000
197	TiO2	0.000000
198	TiO2	24.401520
199	TiO2	8.724962
200	TiO2	0.000000
201	TiO2	6.803765
202	TiO2	3.750107
203	TiO2	4.681687
204	TiO2	8.035943
205	TiO2	0.750021
206	TiO2	9.434308
207	TiO2	0.000000
208	TiO2	0.000000
209	TiO2	0.000000
210	TiO2	0.000000
211	TiO2	0.000000
212	TiO2	0.000000
213	TiO2	0.000000
214	TiO2	0.000000
215	TiO2	0.000000
216	TiO2	0.000000
217	TiO2	0.000000
218	TiO2	0.000000
219	TiO2	0.000000
220	TiO2	0.000000
221	TiO2	0.000000
