0	TiO2	22.982796
1	TiO2	17.095250
2	TiO2	17.411209
3	TiO2	19.500554
4	TiO2	0.000000
5	TiO2	2.571502
6	TiO2	0.000000
7	TiO2	0.107146
8	TiO2	23.975911
9	TiO2	1.064020
10	TiO2	0.000000
11	TiO2	0.160719
12	TiO2	6.053743
13	TiO2	23.893537
14	TiO2	23.197088
15	TiO2	23.124696
16	TiO2	5.958510
17	TiO2	14.089687
18	TiO2	0.000000
19	TiO2	6.242249
20	TiO2	11.704218
21	TiO2	14.196831
22	TiO2	22.339920
23	TiO2	5.732306
24	TiO2	27.375777
25	TiO2	26.786476
26	TiO2	13.875395
27	TiO2	15.109080
28	TiO2	9.647113
29	TiO2	7.982370
30	TiO2	3.214377
31	TiO2	15.960296
32	TiO2	32.275266
33	TiO2	21.375607
34	TiO2	16.393323
35	TiO2	6.696619
36	TiO2	22.393494
37	TiO2	10.569263
38	TiO2	26.316754
39	TiO2	14.625416
40	TiO2	0.000000
41	TiO2	4.823556
42	TiO2	26.840048
43	TiO2	0.000000
44	TiO2	17.804596
45	TiO2	6.643046
46	TiO2	23.786391
47	TiO2	18.643386
