31 2 -1.098 -11.3939 -4.42708 2.4468 0.411804 -2.87449 -3.84177
32 2 -1.098 -8.65374 -7.06068 2.30882 -4.06195 7.60235 6.52794
33 1 2.196 -9.92183 -5.81969 5.09722 2.63739 1.72272 4.36895
34 2 -1.098 -10.7793 -6.91847 3.41528 -4.5556 10.9885 -5.86745
35 2 -1.098 -11.2238 -4.37773 5.21713 0.50217 5.16325 -0.321481
36 2 -1.098 -8.53122 -7.0314 4.91588 1.84716 0.623479 3.42059
37 1 2.196 -9.95917 -5.76429 8.11015 2.60398 -1.92561 0.359893
38 2 -1.098 -10.4056 -6.91696 6.54092 -2.02003 -0.882481 0.239462
39 2 -1.098 -11.581 -5.06503 7.81619 4.50973 -1.57237 2.68193
40 2 -1.098 -8.51765 -7.04915 8.31814 3.06203 -3.51693 2.34061
41 1 2.196 -9.96004 -0.927585 -9.56395 1.74479 2.41277 7.4512
42 2 -1.098 -8.74115 -2.40242 -9.81954 -1.03763 -0.176032 1.27324
43 1 2.196 -10.24 -1.24395 -6.65713 0.661833 3.29402 -3.52375
44 2 -1.098 -10.9512 -1.86747 -8.27525 -5.11279 -1.69798 0.12266
45 2 -1.098 -11.5821 0.15981 -6.63782 5.19012 10.8331 7.33898
46 2 -1.098 -8.71226 -2.36863 -6.55997 2.96078 -5.1105 1.13857
47 1 2.196 -12.2441 -3.69842 -4.87467 -3.96007 0.676968 1.72539
48 1 2.196 -10.1878 -1.28279 -3.58659 -0.642595 -1.18582 -1.8039
49 2 -1.098 -11.0272 -2.19178 -5.2327 -4.10795 7.98124 -3.0425
50 2 -1.098 -11.3566 0.208383 -3.67988 2.81557 3.77589 -1.79149
51 2 -1.098 -8.74807 -2.53044 -3.6395 -0.936632 5.87819 -1.49103
52 1 2.196 -12.2352 -4.34407 -2.23932 -0.202909 2.22861 -7.23135
53 1 2.196 -9.95443 -1.16745 -0.77125 1.31851 2.5437 -5.42054
54 2 -1.098 -11.1613 -1.94094 -1.963 -1.51815 -3.85598 4.36198
55 2 -1.098 -11.2181 0.311017 -0.994662 2.48911 -2.82962 -1.72459
56 2 -1.098 -8.67738 -2.5141 -0.712461 4.08819 -0.569771 4.3965
57 1 2.196 -12.2804 -3.41744 0.871284 -7.12393 0.662862 -0.65836
58 1 2.196 -10.0195 -1.31508 2.22067 0.35003 0.537456 0.259626
59 2 -1.098 -10.8882 -2.15896 0.703386 0.270999 1.00631 -3.69679
60 2 -1.098 -13.028 -5.05257 -3.83057 -1.07635 -0.932474 0.770157
61 2 -1.098 -11.4994 -0.0215137 2.23188 -2.75734 -0.223961 -0.0275709
62 2 -1.098 -8.65527 -2.63828 2.1961 1.00341 -2.21664 6.01479
63 1 2.196 -12.2726 -3.41864 3.89449 5.05971 5.12784 -4.47828
64 1 2.196 -9.93593 -1.2782 5.16394 0.938876 2.30525 -0.822885
65 2 -1.098 -10.8947 -2.1196 3.69967 -3.4941 -11.6016 -0.899728
66 2 -1.098 -11.024 0.281664 4.93935 5.87324 -0.937552 -3.99386
67 2 -1.098 -8.65659 -2.61744 5.10041 -3.82636 2.64901 7.47118
68 1 2.196 -12.0064 -3.45894 6.9164 0.217283 -2.99838 -1.05532
69 1 2.196 -10.3119 -1.35845 9.14479 1.45232 -1.97945 -0.406155
70 2 -1.098 -11.3665 -1.65273 6.31981 1.80142 -0.00780993 1.71705
71 2 -1.098 -11.5415 -0.119858 8.3955 0.457576 -2.01286 1.89601
72 2 -1.098 -8.84327 -2.49769 8.05293 -1.78764 0.957065 3.02876
73 2 -1.098 -11.5341 -2.66657 8.58148 2.82631 -1.60103 3.70226
74 2 -1.098 -9.4068 -2.40127 10.5039 10.411 -4.23918 1.78355
75 1 2.196 -9.77779 3.53415 -9.60152 0.553667 0.273543 1.95307
76 2 -1.098 -8.58766 2.05283 -9.67183 -3.67564 0.455355 3.91633
77 1 2.196 -10.1495 3.45161 -6.7592 3.48815 -2.48027 0.0164693
78 2 -1.098 -10.7798 2.57238 -8.40974 -3.66617 9.33987 1.15423
79 2 -1.098 -11.1428 5.09337 -6.68734 6.31219 0.0364051 -0.773908
80 2 -1.098 -8.72607 2.19041 -6.65587 -1.64563 3.3487 3.53614
81 1 2.196 -12.1143 1.06479 -5.15692 0.674763 -2.11327 -2.36528
82 1 2.196 -10.1021 3.38996 -3.70505 -2.60967 2.07239 -2.0814
83 2 -1.098 -10.8705 2.49092 -5.2728 -1.65709 -7.92205 -9.3247
84 2 -1.098 -11.0883 5.04448 -3.81892 2.90982 -5.28778 -5.16268
85 2 -1.098 -8.68434 2.17245 -3.70215 0.516064 5.5264 -9.2921
86 1 2.196 -12.3928 1.30747 -2.30466 -4.522 -3.85815 3.5291
87 1 2.196 -10.1751 3.31955 -0.702505 1.66486 5.21401 2.20343
88 2 -1.098 -10.9645 2.55288 -2.28802 9.90174 5.59645 0.258096
89 2 -1.098 -13.5902 -0.0684971 -2.71103 1.88479 2.32555 -3.41684
90 2 -1.098 -11.3877 4.75901 -0.86932 -1.17524 0.935816 1.79938
91 2 -1.098 -8.7865 2.05196 -0.765844 -1.45222 4.54893 0.693137
92 1 2.196 -12.273 0.746416 0.617084 0.994276 -0.701975 1.48867
93 1 2.196 -10.282 3.35389 2.22954 -3.86242 0.704551 6.39914
94 2 -1.098 -10.9792 2.28065 0.753727 6.35696 2.10189 3.58666
95 2 -1.098 -13.1191 -0.886379 -0.0183286 -8.09944 -5.75776 -6.08543
96 2 -1.098 -14.1333 4.62362 3.55596 0.642401 -7.67144 3.17091
97 2 -1.098 -8.855 1.98512 2.18523 2.19272 4.85882 0.444178
98 1 2.196 -12.3574 0.851268 3.72733 -1.74607 0.198278 -0.0365819
99 1 2.196 -10.3752 3.165 5.13522 -2.82222 0.906611 6.17341
100 2 -1.098 -11.1412 2.32837 3.68005 -1.73168 1.72115 1.95741
101 2 -1.098 -13.3565 1.66691 2.31788 -4.77005 -1.29354 9.34318
102 2 -1.098 -11.8563 4.35988 5.26043 0.894712 -6.33265 -3.34054
103 2 -1.098 -8.76992 2.02245 5.10165 5.57232 -3.23825 -2.6045
104 1 2.196 -11.8385 0.22907 6.66141 3.10002 0.442436 6.14682
105 1 2.196 -10.0739 3.23098 8.05088 -1.68692 0.284019 -1.28809
106 2 -1.098 -11.0668 2.25755 6.77975 -6.35929 1.19889 0.575733
107 2 -1.098 -8.52304 2.19548 8.10111 1.67866 -3.4537 7.08646
108 2 -1.098 -6.84404 2.4299 12.2206 0.587279 -2.14256 -1.3468
109 2 -1.098 -9.36739 4.70264 -10.9087 5.8244 0.879719 0.430243
110 1 2.196 -8.88294 8.58064 -6.90221 2.25259 4.84615 -0.136248
111 2 -1.098 -8.79186 7.44016 -8.49413 -3.25438 3.68698 -7.53726
112 1 2.196 -10.6033 6.10821 -5.23341 -1.78425 -0.546911 -2.80948
113 1 2.196 -11.5309 6.51799 -2.64465 -1.67879 -2.43874 1.14219
114 2 -1.098 -8.97684 6.74742 -6.20975 2.11531 -2.73958 4.94305
115 2 -1.098 -8.87492 6.40371 -3.76375 -6.68118 2.70432 -1.26229
116 1 2.196 -13.0025 5.44715 -0.307323 1.0789 1.89693 2.73302
117 1 2.196 -9.10936 8.67866 -1.02147 4.76772 -5.69007 1.46489
118 2 -1.098 -13.2029 6.30068 -1.88432 -3.88896 0.895934 3.70336
119 2 -1.098 -11.5049 7.43075 -4.32742 4.13837 -5.49605 -1.27832
120 2 -1.098 -8.69058 6.68306 -0.80571 1.99991 -4.32626 3.72008
121 1 2.196 -13.779 3.46837 2.1476 -1.49902 1.52813 4.80035
122 1 2.196 -10.8288 7.34572 1.76586 -3.07247 0.600755 -3.94138
123 2 -1.098 -12.3503 6.79079 0.77159 2.71198 5.22685 1.67148
124 2 -1.098 -14.3294 4.61661 0.758483 2.93516 -0.93864 6.06284
125 2 -1.098 -9.16978 6.39243 2.07614 -1.52307 2.38158 -2.528
126 1 2.196 -13.0161 5.70069 4.49417 0.366566 -1.23065 3.8354
127 1 2.196 -10.7734 7.65429 4.81512 1.54611 -2.6729 -4.105
128 2 -1.098 -11.5844 6.60747 3.36376 1.99353 1.38105 -1.77629
129 2 -1.098 -9.06291 6.67447 5.04663 4.5328 6.02473 1.15889
130 2 -1.098 -12.4031 7.11741 5.53652 5.42939 -2.33419 0.768352
131 2 -1.098 -8.82061 6.69962 7.84849 -4.45196 5.01993 6.32163
132 2 -1.098 -7.70712 11.762 -4.55516 1.36201 3.83959 3.55827
133 2 -1.098 -9.27067 10.0639 -2.26146 4.43795 -6.52037 3.24167
134 2 -1.098 -7.93725 10.8508 0.892619 -4.99765 0.015868 -0.900084
135 1 2.196 -5.83321 -10.0985 -6.88464 2.31622 -1.94118 6.01007
136 2 -1.098 -9.13954 -7.1106 -8.20763 1.19096 -2.38561 7.6978
137 2 -1.098 -4.98963 -11.5402 -6.10656 4.01721 -5.49683 -3.70188
138 1 2.196 -5.56635 -9.86735 -3.56695 -3.29607 -2.04113 -0.0928451
139 2 -1.098 -7.16686 -8.72709 -6.38621 2.86968 -8.60822 -2.13009
140 2 -1.098 -7.09473 -8.80172 -3.68473 3.28658 2.67574 -1.80497
141 2 -1.098 -4.16609 -11.1009 -3.47111 0.164185 1.12656 4.61806
142 1 2.196 -5.67957 -10.2754 -0.643833 0.841457 -3.18213 1.11971
143 2 -1.098 -6.57326 -10.7622 -2.22154 -2.09083 -0.835659 2.66717
144 2 -1.098 -6.73969 -8.68105 -0.53824 -0.0151177 -0.0604232 -8.49498
145 2 -1.098 -4.26462 -11.6574 -0.640331 2.13326 4.16167 -6.91868
146 1 2.196 -8.32338 -11.0925 2.0927 0.525446 0.928906 1.10472
147 1 2.196 -5.44178 -10.1227 2.26116 -1.08272 4.0909 -1.74468
148 2 -1.098 -6.70512 -10.8631 0.940845 2.79249 -3.67922 -1.60986
149 2 -1.098 -6.64252 -8.6813 2.19649 3.10492 5.23405 -3.78666
150 2 -1.098 -4.34272 -11.6037 2.00678 -0.326125 -2.70512 -1.52729
151 1 2.196 -5.62074 -10.3009 5.18955 0.79027 -0.583596 1.73972
152 2 -1.098 -6.68884 -10.8337 3.49658 -3.75323 -9.50095 -1.8714
153 2 -1.098 -6.85187 -8.77659 5.23778 3.01032 -0.12984 -6.19111
154 2 -1.098 -4.0296 -11.353 5.47236 4.15522 -2.66471 -3.95226
155 1 2.196 -5.84198 -10.1379 8.05184 0.260126 -2.59626 -3.24765
156 2 -1.098 -6.63313 -11.0382 6.54696 -4.13604 6.00928 3.25777
157 2 -1.098 -7.33663 -9.05543 8.03635 0.736646 3.16951 -7.88047
158 2 -1.098 -4.55766 -11.4257 8.25228 1.26281 1.3052 4.7271
159 1 2.196 -6.29796 -6.20472 -12.0697 -0.310942 -7.89199 -3.5558
160 1 2.196 -5.81045 -5.71757 -9.29067 2.65339 -0.726078 0.164609
161 2 -1.098 -4.70016 -7.25972 -12.2961 -0.896961 1.34244 -0.29466
162 2 -1.098 -7.51245 -4.87349 -12.2065 0.287429 -3.60521 -6.40409
163 2 -1.098 -4.36906 -6.98696 -9.44505 -5.08473 -1.31055 2.7526
164 1 2.196 -7.68211 -8.1605 -8.25287 -1.36832 2.07255 -0.733921
165 1 2.196 -5.63061 -5.55607 -6.44116 -0.119877 -2.43415 -1.8744
166 2 -1.098 -6.56483 -6.69902 -7.84718 1.91973 -1.92842 -2.89384
167 2 -1.098 -6.91756 -4.18907 -6.56334 3.14577 2.98133 -4.02069
168 2 -1.098 -4.27711 -6.94302 -6.54198 3.86593 1.00142 3.68636
169 1 2.196 -7.94535 -7.78944 -5.00283 0.977127 -0.49446 -1.31827
170 1 2.196 -5.5282 -5.59988 -3.6185 1.31132 2.29332 -1.21117
171 2 -1.098 -6.58673 -6.50094 -5.06512 -3.77748 -2.92314 0.457234
172 2 -1.098 -7.12267 -9.9218 -8.48187 -2.30483 6.62473 2.4087
173 2 -1.098 -6.95885 -4.30559 -3.7285 -7.35816 -0.171691 0.914869
174 2 -1.098 -4.18667 -6.96982 -3.64725 -0.498955 3.10368 -2.07156
175 1 2.196 -7.80189 -7.99842 -2.05032 -0.248149 0.9882 -0.679126
176 1 2.196 -5.52541 -5.64877 -0.707517 1.57607 -0.25442 -1.6558
177 2 -1.098 -6.39337 -6.6806 -2.17949 -3.68164 9.3276 3.221
178 2 -1.098 -9.1598 -9.2697 -1.84117 -7.90791 -0.114055 -4.64177
179 2 -1.098 -6.79347 -4.24302 -0.813533 6.18822 4.8181 0.0524985
180 2 -1.098 -4.17072 -6.98982 -0.61854 -3.1515 -0.655601 -3.82476
181 1 2.196 -7.61067 -7.80658 0.826037 -0.224251 2.62767 2.41574
182 1 2.196 -5.37225 -5.58262 2.26204 3.78966 6.32983 -0.042847
183 2 -1.098 -6.46749 -6.32261 0.744106 -5.24995 6.60617 -1.18609
184 2 -1.098 -8.98702 -9.13013 1.09002 -1.28188 2.72057 -1.67932
185 2 -1.098 -6.7666 -4.25359 2.20851 -3.62759 1.92181 -5.52013
186 2 -1.098 -4.09433 -6.96372 2.28653 2.42462 -7.28087 4.49743
187 1 2.196 -7.5266 -7.9838 3.65878 -0.247348 0.852569 -1.48652
188 1 2.196 -5.59804 -5.70504 5.16728 -1.86171 0.36167 3.82408
189 2 -1.098 -6.36882 -6.53388 3.64146 -0.534325 -14.1227 -5.7241
190 2 -1.098 -8.81786 -9.33186 3.50236 -0.0640498 -4.18255 1.99578
191 2 -1.098 -6.86907 -4.27198 5.20218 2.35853 -6.11431 -3.06052
192 2 -1.098 -4.32806 -7.0536 5.13764 5.49563 0.726446 2.17551
193 1 2.196 -8.12489 -7.98485 6.53306 -2.78763 -3.61509 -3.66305
194 1 2.196 -5.6833 -5.53819 8.10372 -3.21495 -1.06381 0.526791
195 2 -1.098 -6.61112 -6.57447 6.67574 2.99677 -4.46799 0.656585
196 2 -1.098 -9.30042 -9.35985 6.17789 1.0737 -0.364202 4.54391
197 2 -1.098 -6.89813 -4.12028 8.09456 -1.85791 -3.0528 -2.33263
198 2 -1.098 -4.45995 -7.08785 8.08006 -2.76035 -0.422671 -0.405645
199 1 2.196 -7.29816 -7.86257 9.42295 0.379345 -1.05318 -2.70732
200 1 2.196 -5.18525 -4.95837 11.1953 4.038 -2.28298 -0.32413
201 2 -1.098 -6.46192 -6.22096 9.79914 1.45464 -0.537286 -2.18539
202 2 -1.098 -6.63456 -3.63154 11.158 -0.969939 8.96911 5.08324
203 2 -1.098 -4.13815 -6.59544 11.0703 -7.372 -2.35991 -0.758394
204 1 2.196 -5.3861 -0.992613 -12.4063 -3.2446 -3.20254 -2.97869
205 2 -1.098 -6.84668 0.194302 -12.4793 7.04249 5.18285 -5.32617
206 2 -1.098 -4.41732 -2.72639 -12.7113 -0.824762 -4.4627 2.13108
207 1 2.196 -7.72495 -3.48145 -11.027 -0.461855 -2.22145 4.28899
208 1 2.196 -5.72756 -1.13572 -9.4899 -1.65921 2.96566 -2.05236
209 2 -1.098 -6.45609 -2.12291 -11.1528 -3.71376 4.07837 -0.0179856
210 2 -1.098 -7.04637 0.175305 -9.57909 0.718592 1.62125 2.84054
211 2 -1.098 -4.52473 -2.54229 -9.49203 4.69331 1.38972 -0.686847
212 1 2.196 -7.98747 -3.28901 -8.00419 2.53086 3.43731 1.76977
213 1 2.196 -5.69386 -1.08189 -6.54892 2.27259 2.07116 -4.35415
214 2 -1.098 -6.67102 -2.00666 -8.10853 5.62768 3.48792 4.54879
215 2 -1.098 -7.10039 -4.30159 -9.45555 0.0614625 1.09734 1.28297
216 2 -1.098 -7.01536 0.239686 -6.67948 1.096 -1.68776 -1.37303
217 2 -1.098 -4.41526 -2.49927 -6.57143 -1.21775 -3.33785 2.37238
218 1 2.196 -7.91486 -3.38434 -5.14096 1.22049 0.505623 -0.509178
219 1 2.196 -5.64995 -1.03257 -3.63672 -0.157395 -2.55212 -2.02679
220 2 -1.098 -6.47401 -1.98733 -5.06294 -4.55355 6.62929 6.26066
221 2 -1.098 -9.04673 -5.03349 -5.18716 -10.6087 -3.08575 1.93162
222 2 -1.098 -7.03028 0.244098 -3.73905 -4.17436 -3.30609 -6.33767
223 2 -1.098 -4.31731 -2.39079 -3.59123 4.12629 5.349 -0.913804
224 1 2.196 -7.78606 -3.36996 -2.15721 -2.99839 -2.24599 -0.333817
225 1 2.196 -5.5673 -1.00848 -0.749758 3.6563 -1.90729 1.44519
226 2 -1.098 -6.49326 -1.93547 -2.20794 1.60885 -0.0926827 -0.548864
227 2 -1.098 -9.09781 -4.82249 -2.00441 -2.62524 7.24623 8.58397
228 2 -1.098 -6.96683 0.291819 -0.675816 0.280681 3.88187 3.12823
229 2 -1.098 -4.27274 -2.38641 -0.770413 4.07903 1.88771 7.45538
230 1 2.196 -7.74892 -3.45054 0.723745 -0.263516 -1.50731 0.202452
231 1 2.196 -5.68322 -1.09952 2.16144 -0.275834 -2.93865 2.69007
232 2 -1.098 -6.46988 -2.01406 0.656322 0.561734 2.05377 -0.806577
233 2 -1.098 -9.08275 -4.86941 0.778012 -1.31884 -1.52566 0.0221866
234 2 -1.098 -6.99672 0.261002 2.18049 3.58954 -0.576034 -2.01294
235 2 -1.098 -4.2999 -2.42906 2.07648 0.341006 0.302023 -2.12447
236 1 2.196 -7.72489 -3.43452 3.71648 -1.27295 0.221345 1.95884
237 1 2.196 -5.58923 -1.1166 5.08402 -0.534086 -0.435315 2.43871
238 2 -1.098 -6.42531 -2.0593 3.55321 5.79715 -2.48172 -2.02077
239 2 -1.098 -9.05047 -4.81841 3.7013 1.64478 -10.6067 0.0679942
240 2 -1.098 -6.94116 0.255135 5.14068 1.61872 -5.2475 -0.917694
241 2 -1.098 -4.2238 -2.42036 5.14726 10.4694 -4.15433 -2.49354
242 1 2.196 -7.83251 -3.40353 6.61854 0.982562 0.732706 -1.0264
243 1 2.196 -5.59437 -1.13705 8.0421 -2.80941 3.93331 -1.65959
244 2 -1.098 -6.38961 -2.01049 6.53507 -1.88272 2.71476 -3.02289
245 2 -1.098 -9.09505 -4.83736 6.62922 -3.14416 -1.38662 2.70055
246 2 -1.098 -6.89571 0.337437 7.98791 6.9319 -6.03557 1.36722
247 2 -1.098 -4.15166 -2.36437 8.00711 -1.06272 -1.70312 -8.04647
248 1 2.196 -7.97237 -3.30908 9.65669 -0.914766 1.93629 -1.241
249 1 2.196 -5.68467 -1.50503 10.9723 0.678773 -1.84986 2.78848
250 2 -1.098 -6.65908 -1.85636 9.40739 5.55497 -1.52477 5.9759
251 2 -1.098 -9.04518 -4.9275 9.49005 -5.85732 2.32831 0.319113
252 2 -1.098 -6.81998 0.0751718 11.1658 0.897037 -0.531208 -4.49463
253 2 -1.098 -4.21139 -2.60026 10.7438 -0.805638 4.43725 -4.18035
254 2 -1.098 -4.85236 -0.462187 12.3792 4.56436 -0.262594 1.96901
255 2 -1.098 -2.07178 -2.97029 14.3397 -5.64031 -2.07944 -2.61521
256 1 2.196 -5.58905 3.40296 -12.6006 -1.78263 2.44163 1.40951
257 2 -1.098 -4.2684 2.16612 -12.0603 -1.99372 0.0360022 0.531224
258 1 2.196 -7.80634 1.08771 -11.1051 0.551787 -0.268496 1.89145
259 1 2.196 -5.7142 3.4264 -9.56967 -0.0440511 0.617181 4.14235
260 2 -1.098 -6.59742 2.54074 -11.1885 -5.35363 -3.07552 -1.96844
261 2 -1.098 -9.34771 -0.00708065 -11.0435 6.21665 1.41269 -4.74819
262 2 -1.098 -7.13785 4.82649 -9.67633 -4.49524 -6.8513 0.00628689
263 2 -1.098 -4.36289 2.04761 -9.3576 -3.3197 -0.247146 3.52311
264 1 2.196 -7.93039 1.25674 -8.08137 3.41267 0.0701219 -0.607189
265 1 2.196 -5.6835 3.44501 -6.63109 3.57942 0.926137 5.23209
266 2 -1.098 -6.56405 2.55816 -8.07168 -2.58094 5.75322 -2.74529
267 2 -1.098 -9.17339 -0.142142 -8.1023 -4.20326 -0.112479 -1.15194
268 2 -1.098 -7.12005 4.83806 -6.69114 -0.102887 3.04298 7.8451
269 2 -1.098 -4.33001 2.08149 -6.50871 4.99176 2.83429 -3.95028
270 1 2.196 -7.89821 1.16717 -5.15593 -1.31823 2.33736 0.985827
271 1 2.196 -5.61189 3.4305 -3.58458 -0.324293 -4.442 -1.32219
272 2 -1.098 -6.47895 2.58156 -5.08155 -1.33907 1.26589 4.15067
273 2 -1.098 -9.34322 -0.220892 -5.14749 3.71022 -6.39966 -0.374556
274 2 -1.098 -6.92512 4.80089 -3.61647 0.661612 1.55065 4.64769
275 2 -1.098 -4.22601 2.1324 -3.60428 -7.21406 -0.694916 4.42647
276 1 2.196 -7.87539 1.16196 -2.18092 1.10492 -0.928642 3.34633
277 1 2.196 -5.68503 3.43454 -0.681027 -0.808762 1.42689 4.39276
278 2 -1.098 -6.49754 2.48713 -2.17615 1.13931 -2.94505 0.543504
279 2 -1.098 -9.08887 -0.317273 -2.24055 -1.9429 -1.65557 4.88166
280 2 -1.098 -7.16059 4.70085 -0.698519 -0.382772 -7.22868 -4.25526
281 2 -1.098 -4.43721 1.98888 -0.729728 -3.60179 1.86727 2.95792
282 1 2.196 -7.948 1.17895 0.759219 -0.663988 0.367332 3.07032
283 1 2.196 -5.63552 3.44996 2.20471 3.86855 1.45088 -1.1192
284 2 -1.098 -6.5953 2.56097 0.829226 -5.71449 -4.30328 2.24121
285 2 -1.098 -9.27448 -0.288358 0.701704 -1.17135 9.19173 1.76103
286 2 -1.098 -7.17038 4.78141 2.27281 5.06282 -3.36104 -9.19792
287 2 -1.098 -4.34437 2.08338 2.21303 -7.65381 -6.42352 -6.84694
288 1 2.196 -7.89908 1.07633 3.66514 1.63384 -0.449098 0.134656
289 1 2.196 -5.66347 3.50642 5.10043 -3.40589 -0.326594 -2.48643
290 2 -1.098 -6.56282 2.53632 3.67025 2.51926 -1.18579 -0.322652
291 2 -1.098 -8.99868 -0.499625 3.67614 2.7449 0.134327 5.91452
292 2 -1.098 -7.19292 4.86979 5.04043 -2.15327 2.34198 -0.723187
293 2 -1.098 -4.2108 2.23327 5.0304 -0.985891 -7.69775 2.71196
294 1 2.196 -7.83044 1.15865 6.60096 -1.51459 1.41509 -4.28239
295 1 2.196 -5.80027 3.40154 8.02483 -0.314766 2.26836 0.198854
296 2 -1.098 -6.58081 2.52655 6.45608 -0.832863 1.71984 -4.03604
297 2 -1.098 -9.19903 -0.129319 6.5217 3.21382 1.07876 -5.01364
298 2 -1.098 -7.21509 4.76876 7.89354 -0.907375 5.60652 0.423618
299 2 -1.098 -4.42469 2.03573 8.07914 2.50155 -2.37506 -0.693606
300 1 2.196 -7.6234 0.999859 9.58036 2.87275 -2.75651 -0.241564
301 1 2.196 -5.73533 3.48839 11.1112 -1.20122 -5.05292 1.85699
302 2 -1.098 -6.51486 2.53106 9.60898 1.34568 0.545079 -0.364335
303 2 -1.098 -9.24506 0.14949 9.58696 -0.812929 1.6073 -4.08357
304 2 -1.098 -6.91082 5.32716 10.8933 1.07627 -5.28033 -1.13152
305 2 -1.098 -4.4997 1.94713 11.1309 -5.87787 2.00956 -9.43928
306 1 2.196 -5.97193 0.958876 12.7052 -1.38534 -4.43641 -0.517511
307 2 -1.098 -4.51497 1.67702 13.6267 2.40401 -2.5504 -0.80274
308 2 -1.098 -2.33606 4.50632 14.0245 -4.32629 6.88275 -1.65898
309 2 -1.098 -6.91291 4.72886 -12.6329 -1.40227 -3.37688 3.55476
310 1 2.196 -7.74608 5.59207 -11.2794 -1.27387 -1.31294 -1.92323
311 1 2.196 -5.7527 7.76494 -9.55317 1.46444 -2.68807 -1.76895
312 2 -1.098 -6.95106 7.10636 -10.7212 -1.81229 1.14207 0.496926
313 2 -1.098 -4.36151 6.46519 -9.5026 0.722616 6.01611 2.2515
314 1 2.196 -7.89735 5.85147 -8.0355 1.91468 -1.93026 0.737171
315 1 2.196 -5.50743 8.00885 -6.62971 1.15466 1.98388 -1.36323
316 2 -1.098 -6.34249 6.91758 -8.06173 -6.2456 -2.78682 9.00633
317 2 -1.098 -9.1658 4.45003 -8.15032 0.930804 -2.52557 1.57047
318 2 -1.098 -7.12185 8.97375 -6.81008 -7.30146 -1.64112 0.726568
319 2 -1.098 -4.24911 6.52142 -6.5248 0.71612 -7.03409 1.07811
320 1 2.196 -7.74353 5.62473 -5.07251 -3.31632 -2.38916 1.89148
321 1 2.196 -5.69609 7.95395 -3.65444 -2.66237 -2.75515 1.53247
322 2 -1.098 -6.50129 7.05504 -5.15565 -2.56667 2.20634 -0.400756
323 2 -1.098 -9.27172 4.37568 -5.32033 0.326638 3.14915 5.14836
324 2 -1.098 -7.09168 9.21657 -3.75161 4.14807 3.05521 -4.79229
325 2 -1.098 -4.35698 6.43398 -3.68282 11.8874 -0.541418 -1.32107
326 1 2.196 -7.947 5.59668 -2.17832 -2.70644 0.663822 -1.75656
327 1 2.196 -5.78291 7.82234 -0.716859 -0.16742 -0.0420013 0.852554
328 2 -1.098 -6.63007 6.98573 -2.2342 4.06785 -0.606999 -1.56033
329 2 -1.098 -9.22284 4.23356 -2.24535 2.92181 0.800423 -9.01393
330 2 -1.098 -7.16332 9.14402 -0.697478 3.93379 -0.632449 0.550272
331 2 -1.098 -4.35168 6.56368 -0.703152 5.33052 -4.43347 -3.00186
